"Station Name","WHITEHORSE RIVERDALE"
"Province","YUKON TERRITORY"
"Latitude","60.71"
"Longitude","-135.03"
"Elevation","640.10"
"Climate Identifier","2101400"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1970-01-01","1970","01","01","","0.0","","-6.1","","-3.1","","21.1","","0.0","","","","","","","","","","","","",""
"1970-01-02","1970","01","02","","-10.0","","-20.0","","-15.0","","33.0","","0.0","","","","","","","","","","","","",""
"1970-01-03","1970","01","03","","-11.1","","-19.4","","-15.3","","33.3","","0.0","","","","","","","","","","","","",""
"1970-01-04","1970","01","04","","-17.8","","-19.4","","-18.6","","36.6","","0.0","","","","","","","","","","","","",""
"1970-01-05","1970","01","05","","-22.8","","-28.3","","-25.6","","43.6","","0.0","","","","","","","","","","","","",""
"1970-01-06","1970","01","06","","-13.3","","-28.3","","-20.8","","38.8","","0.0","","","","","","","","","","","","",""
"1970-01-07","1970","01","07","","-13.9","","-16.7","","-15.3","","33.3","","0.0","","","","","","","","","","","","",""
"1970-01-08","1970","01","08","","-18.9","","-23.9","","-21.4","","39.4","","0.0","","","","","","","","","","","","",""
"1970-01-09","1970","01","09","","-18.3","","-24.4","","-21.4","","39.4","","0.0","","","","","","","","","","","","",""
"1970-01-10","1970","01","10","","-20.0","","-25.6","","-22.8","","40.8","","0.0","","","","","","","","","","","","",""
"1970-01-11","1970","01","11","","-30.0","","-37.8","","-33.9","","51.9","","0.0","","","","","","","","","","","","",""
"1970-01-12","1970","01","12","","-35.6","","-40.0","","-37.8","","55.8","","0.0","","","","","","","","","","","","",""
"1970-01-13","1970","01","13","","-37.8","","-43.9","","-40.9","","58.9","","0.0","","","","","","","","","","","","",""
"1970-01-14","1970","01","14","","-35.0","","-41.1","","-38.1","","56.1","","0.0","","","","","","","","","","","","",""
"1970-01-15","1970","01","15","","-30.0","","-43.9","","-37.0","","55.0","","0.0","","","","","","","","","","","","",""
"1970-01-16","1970","01","16","","-26.1","","-33.3","","-29.7","","47.7","","0.0","","","","","","","","","","","","",""
"1970-01-17","1970","01","17","","-18.9","","-27.8","","-23.4","","41.4","","0.0","","","","","","","","","","","","",""
"1970-01-18","1970","01","18","","-19.4","","-27.8","","-23.6","","41.6","","0.0","","","","","","","","","","","","",""
"1970-01-19","1970","01","19","","-7.2","","-22.8","","-15.0","","33.0","","0.0","","","","","","","","","","","","",""
"1970-01-20","1970","01","20","","-6.7","","-22.8","","-14.8","","32.8","","0.0","","","","","","","","","","","","",""
"1970-01-21","1970","01","21","","-3.3","","-10.6","","-7.0","","25.0","","0.0","","","","","","","","","","","","",""
"1970-01-22","1970","01","22","","-2.2","","-12.8","","-7.5","","25.5","","0.0","","","","","","","","","","","","",""
"1970-01-23","1970","01","23","","-8.3","","-17.8","","-13.1","","31.1","","0.0","","","","","","","","","","","","",""
"1970-01-24","1970","01","24","","-7.2","","-9.4","","-8.3","","26.3","","0.0","","","","","","","","","","","","",""
"1970-01-25","1970","01","25","","-7.8","","-12.8","","-10.3","","28.3","","0.0","","","","","","","","","","","","",""
"1970-01-26","1970","01","26","","-7.8","","-18.3","","-13.1","","31.1","","0.0","","","","","","","","","","","","",""
"1970-01-27","1970","01","27","","-2.8","","-11.1","","-7.0","","25.0","","0.0","","","","","","","","","","","","",""
"1970-01-28","1970","01","28","","-1.1","","-10.6","","-5.9","","23.9","","0.0","","","","","","","","","","","","",""
"1970-01-29","1970","01","29","","0.6","","-7.8","","-3.6","","21.6","","0.0","","","","","","","","","","","","",""
"1970-01-30","1970","01","30","","-10.0","","-18.3","","-14.2","","32.2","","0.0","","","","","","","","","","","","",""
"1970-01-31","1970","01","31","","-13.3","","-15.0","","-14.2","","32.2","","0.0","","","","","","","","","","","","",""
