"Station Name","WHITEHORSE RIVERDALE"
"Province","YUKON TERRITORY"
"Latitude","60.71"
"Longitude","-135.03"
"Elevation","640.10"
"Climate Identifier","2101400"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2001-01-01","2001","01","01","","-3.5","","-10.5","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2001-01-02","2001","01","02","","-2.0","","-8.5","","-5.3","","23.3","","0.0","","0.0","","5.0","","5.0","","","M","","","",""
"2001-01-03","2001","01","03","","3.5","","-6.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-04","2001","01","04","","-0.5","","-5.5","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-05","2001","01","05","","-5.5","","-10.0","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2001-01-06","2001","01","06","","2.5","","-12.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-07","2001","01","07","","4.5","","0.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-08","2001","01","08","","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"2001-01-09","2001","01","09","","-2.0","","-9.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-10","2001","01","10","","-10.5","","-17.5","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-11","2001","01","11","","-13.0","","-18.5","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-12","2001","01","12","","-6.5","","-16.5","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-13","2001","01","13","","-4.0","","-9.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-14","2001","01","14","","1.5","","-9.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-15","2001","01","15","","3.5","","-0.5","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2001-01-16","2001","01","16","","-5.0","","-10.5","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-17","2001","01","17","","2.0","","-11.5","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2001-01-18","2001","01","18","","1.0","","-4.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-19","2001","01","19","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-20","2001","01","20","","-8.5","","-14.5","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-21","2001","01","21","","-4.0","","-13.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-22","2001","01","22","","0.0","","-12.0","","-6.0","","24.0","","0.0","","0.0","","0.0","T","0.0","T","14","","","","",""
"2001-01-23","2001","01","23","","-1.0","","-6.5","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-24","2001","01","24","","-6.0","","-9.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-25","2001","01","25","","-6.5","","-14.5","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-26","2001","01","26","","0.0","","-13.0","","-6.5","","24.5","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2001-01-27","2001","01","27","","0.0","","-1.0","","-0.5","","18.5","","0.0","","0.0","","4.6","","4.6","","","M","","","",""
"2001-01-28","2001","01","28","","-2.0","","-5.0","","-3.5","","21.5","","0.0","","0.0","","2.4","","2.4","","","M","","","",""
"2001-01-29","2001","01","29","","-5.0","","-11.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2001-01-30","2001","01","30","","-4.0","","-22.5","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-01-31","2001","01","31","","0.5","","-17.5","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2001-02-01","2001","02","01","","2.0","","-7.0","","-2.5","","20.5","","0.0","","0.0","","0.6","","0.6","","","M","","","",""
"2001-02-02","2001","02","02","","-2.5","","-11.0","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-03","2001","02","03","","-2.5","","-11.5","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-04","2001","02","04","","-6.5","","-17.5","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-05","2001","02","05","","-10.0","","-23.0","","-16.5","","34.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"2001-02-06","2001","02","06","","-9.5","","-21.5","","-15.5","","33.5","","0.0","","0.0","","3.4","","3.4","","","M","","","",""
"2001-02-07","2001","02","07","","-7.5","","-14.0","","-10.8","","28.8","","0.0","","0.0","","1.4","","1.4","","","M","","","",""
"2001-02-08","2001","02","08","","-11.0","","-20.0","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-09","2001","02","09","","-14.5","","-25.5","","-20.0","","38.0","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"2001-02-10","2001","02","10","","-9.5","","-20.5","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-11","2001","02","11","","-12.0","","-24.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-12","2001","02","12","","-6.5","","-16.0","","-11.3","","29.3","","0.0","","0.0","","3.0","","3.0","","22","","","","",""
"2001-02-13","2001","02","13","","-7.5","","-10.5","","-9.0","","27.0","","0.0","","0.0","","1.4","","1.4","","","M","","","",""
"2001-02-14","2001","02","14","","-9.5","","-25.0","","-17.3","","35.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-15","2001","02","15","","-9.0","","-29.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-16","2001","02","16","","-8.5","","-20.5","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-17","2001","02","17","","-8.5","","-24.0","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-18","2001","02","18","","-11.0","","-28.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-19","2001","02","19","","-8.0","","-23.5","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"2001-02-20","2001","02","20","","-6.5","","-25.5","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-21","2001","02","21","","-5.0","","-16.0","","-10.5","","28.5","","0.0","","0.0","","0.8","","0.8","","","M","","","",""
"2001-02-22","2001","02","22","","-3.5","","-13.0","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"2001-02-23","2001","02","23","","-7.5","","-24.0","","-15.8","","33.8","","0.0","","0.0","","2.2","","2.2","","","M","","","",""
"2001-02-24","2001","02","24","","-12.0","","-16.0","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
