"Station Name","WHITEHORSE RIVERDALE"
"Province","YUKON TERRITORY"
"Latitude","60.71"
"Longitude","-135.03"
"Elevation","640.10"
"Climate Identifier","2101400"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1974-01-01","1974","01","01","","-23.3","","-30.0","","-26.7","","44.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-02","1974","01","02","","-21.1","","-31.1","","-26.1","","44.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-03","1974","01","03","","-23.9","","-32.2","","-28.1","","46.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-04","1974","01","04","","-22.8","","-28.9","","-25.9","","43.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-05","1974","01","05","","-22.2","","-28.3","","-25.3","","43.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-06","1974","01","06","","-24.4","","-30.6","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-07","1974","01","07","","-19.4","","-30.6","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-08","1974","01","08","","-17.8","","-28.9","","-23.4","","41.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-09","1974","01","09","","-18.3","","-29.4","","-23.9","","41.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-10","1974","01","10","","-33.3","","-38.9","","-36.1","","54.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-11","1974","01","11","","-23.3","","-38.3","","-30.8","","48.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-12","1974","01","12","","-27.2","","-33.9","","-30.6","","48.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-13","1974","01","13","","-28.9","","-38.3","","-33.6","","51.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-14","1974","01","14","","-37.2","","-42.8","","-40.0","","58.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-15","1974","01","15","","-36.1","","-45.6","","-40.9","","58.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-16","1974","01","16","","-26.7","","-47.8","","-37.3","","55.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-17","1974","01","17","","-24.4","","-32.8","","-28.6","","46.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-18","1974","01","18","","-20.6","","-27.2","","-23.9","","41.9","","0.0","","0.0","","4.8","","4.8","","","","","","",""
"1974-01-19","1974","01","19","","-21.1","","-30.6","","-25.9","","43.9","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"1974-01-20","1974","01","20","","-23.3","","-31.7","","-27.5","","45.5","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"1974-01-21","1974","01","21","","-22.8","","-31.7","","-27.3","","45.3","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"1974-01-22","1974","01","22","","-23.9","","-31.7","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"1974-01-23","1974","01","23","","-17.8","","-28.9","","-23.4","","41.4","","0.0","","0.0","","6.4","","6.4","","","","","","",""
"1974-01-24","1974","01","24","","-14.4","","-23.9","","-19.2","","37.2","","0.0","","0.0","","2.3","","2.3","","","","","","",""
"1974-01-25","1974","01","25","","-13.3","","-20.0","","-16.7","","34.7","","0.0","","0.0","","2.8","","2.8","","","","","","",""
"1974-01-26","1974","01","26","","-19.4","","-33.9","","-26.7","","44.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-27","1974","01","27","","-26.7","","-39.4","","-33.1","","51.1","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"1974-01-28","1974","01","28","","-25.0","","-29.4","","-27.2","","45.2","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"1974-01-29","1974","01","29","","-27.2","","-36.7","","-32.0","","50.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-30","1974","01","30","","-30.0","","-42.2","","-36.1","","54.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-01-31","1974","01","31","","-33.3","","-40.6","","-37.0","","55.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-01","1974","02","01","","-28.3","","-42.8","","-35.6","","53.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-02","1974","02","02","","-26.1","","-35.0","","-30.6","","48.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-03","1974","02","03","","-23.9","","-37.8","","-30.9","","48.9","","0.0","","0.0","","1.3","","1.3","","","","","","",""
"1974-02-04","1974","02","04","","-12.8","","-30.6","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-05","1974","02","05","","-5.0","","-19.4","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-06","1974","02","06","","4.4","","-15.0","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-07","1974","02","07","","8.3","","-3.9","","2.2","","15.8","","0.0","","0.0","T","0.0","T","0.0","T","","","","","",""
"1974-02-08","1974","02","08","","6.1","","-4.4","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-09","1974","02","09","","3.3","","-2.8","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"1974-02-10","1974","02","10","","2.8","","-2.2","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-11","1974","02","11","","-10.0","","-16.7","","-13.4","","31.4","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"1974-02-12","1974","02","12","","-3.9","","-18.3","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-13","1974","02","13","","-3.3","","-8.9","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"1974-02-14","1974","02","14","","0.0","","-5.0","","-2.5","","20.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"1974-02-15","1974","02","15","","3.9","","-3.3","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-16","1974","02","16","","-2.8","","-15.6","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"1974-02-17","1974","02","17","","-5.0","","-18.3","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-18","1974","02","18","","1.7","","-12.2","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-19","1974","02","19","","-12.8","","-21.7","","-17.3","","35.3","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"1974-02-20","1974","02","20","","-15.6","","-19.4","","-17.5","","35.5","","0.0","","0.0","","2.8","","2.8","","","","","","",""
"1974-02-21","1974","02","21","","-12.8","","-23.3","","-18.1","","36.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-22","1974","02","22","","-14.4","","-28.3","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-23","1974","02","23","","-15.0","","-27.8","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-24","1974","02","24","","-11.7","","-19.4","","-15.6","","33.6","","0.0","","0.0","","1.3","","1.3","","","","","","",""
"1974-02-25","1974","02","25","","-10.6","","-17.2","","-13.9","","31.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-26","1974","02","26","","-8.9","","-20.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-27","1974","02","27","","-11.7","","-21.7","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-02-28","1974","02","28","","-14.4","","-33.9","","-24.2","","42.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-01","1974","03","01","","-11.1","","-26.7","","-18.9","","36.9","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"1974-03-02","1974","03","02","","-10.6","","-31.7","","-21.2","","39.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-03","1974","03","03","","2.2","","-13.3","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-04","1974","03","04","","-8.9","","-17.8","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"1974-03-05","1974","03","05","","-15.6","","-23.9","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-06","1974","03","06","","-15.0","","-39.4","","-27.2","","45.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-07","1974","03","07","","-13.9","","-35.6","","-24.8","","42.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-08","1974","03","08","","-12.8","","-35.6","","-24.2","","42.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-09","1974","03","09","","-16.7","","-37.8","","-27.3","","45.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"1974-03-10","1974","03","10","","-13.9","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"1974-03-11","1974","03","11","","-12.2","","-21.7","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-12","1974","03","12","","-9.4","","-21.7","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-13","1974","03","13","","-5.0","","-28.3","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-14","1974","03","14","","-3.9","","-20.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-15","1974","03","15","","-3.9","","-27.8","","-15.9","","33.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-16","1974","03","16","","-2.2","","-29.4","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-17","1974","03","17","","6.1","","-17.8","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-18","1974","03","18","","5.6","","-15.0","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-19","1974","03","19","","3.9","","-17.2","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-20","1974","03","20","","6.1","","-15.6","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-21","1974","03","21","","8.3","","-6.1","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"1974-03-22","1974","03","22","","9.4","","-7.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
