"Station Name","WHITEHORSE RIVERDALE"
"Province","YUKON TERRITORY"
"Latitude","60.71"
"Longitude","-135.03"
"Elevation","640.10"
"Climate Identifier","2101400"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2009-01-01","2009","01","01","†","-30.5","","-40.5","","-35.5","","53.5","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"2009-01-02","2009","01","02","†","-34.0","","-41.0","","-37.5","","55.5","","0.0","","0.0","","0.6","","0.6","","38","","","","",""
"2009-01-03","2009","01","03","†","-31.0","","-36.0","","-33.5","","51.5","","0.0","","0.0","","2.4","","2.4","","38","","","","",""
"2009-01-04","2009","01","04","†","-26.0","","-34.5","","-30.3","","48.3","","0.0","","0.0","","5.2","","5.2","","39","","","","",""
"2009-01-05","2009","01","05","†","-26.5","","-34.0","","-30.3","","48.3","","0.0","","0.0","","0.6","","0.6","","44","","","","",""
"2009-01-06","2009","01","06","†","-32.0","","-41.0","","-36.5","","54.5","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"2009-01-07","2009","01","07","†","-34.0","","-42.0","","-38.0","","56.0","","0.0","","0.0","","0.2","","0.2","","45","","","","",""
"2009-01-08","2009","01","08","†","-32.0","","-39.0","","-35.5","","53.5","","0.0","","0.0","","3.0","","3.0","","45","","","","",""
"2009-01-09","2009","01","09","†","-29.0","","-35.0","","-32.0","","50.0","","0.0","","0.0","","6.0","","6.0","","47","","","","",""
"2009-01-10","2009","01","10","†","-25.5","","-33.5","","-29.5","","47.5","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"2009-01-11","2009","01","11","†","-24.0","","-30.0","","-27.0","","45.0","","0.0","","0.0","","7.4","","7.4","","52","","","","",""
"2009-01-12","2009","01","12","†","-18.0","","-26.5","","-22.3","","40.3","","0.0","","0.0","","1.6","","1.6","","56","","","","",""
"2009-01-13","2009","01","13","†","-1.0","","-22.0","","-11.5","","29.5","","0.0","","0.0","","0.0","T","0.0","T","56","","","","",""
"2009-01-14","2009","01","14","†","4.0","","-16.5","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"2009-01-15","2009","01","15","†","4.0","","-0.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","52","","","","",""
"2009-01-16","2009","01","16","†","6.0","","0.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"2009-01-17","2009","01","17","†","7.0","","1.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"2009-01-18","2009","01","18","†","10.0","","4.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","47","","","","",""
"2009-01-19","2009","01","19","†","7.5","","3.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"2009-01-20","2009","01","20","†","3.5","","0.0","","1.8","","16.2","","0.0","","1.8","","5.2","","7.0","","42","","","","",""
"2009-01-21","2009","01","21","†","-7.5","","-16.5","","-12.0","","30.0","","0.0","","0.0","","0.6","","0.6","","47","","","","",""
"2009-01-22","2009","01","22","†","-17.5","","-25.0","","-21.3","","39.3","","0.0","","0.0","","0.2","","0.2","","46","","","","",""
"2009-01-23","2009","01","23","†","-21.0","","-33.5","","-27.3","","45.3","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"2009-01-24","2009","01","24","†","-21.0","","-26.5","","-23.8","","41.8","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"2009-01-25","2009","01","25","†","-18.5","","-26.5","","-22.5","","40.5","","0.0","","0.0","","1.6","","1.6","","44","","","","",""
"2009-01-26","2009","01","26","†","-17.0","","-22.0","","-19.5","","37.5","","0.0","","0.0","","3.8","","3.8","","46","","","","",""
"2009-01-27","2009","01","27","†","-15.5","","-25.5","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"2009-01-28","2009","01","28","†","-7.5","","-23.0","","-15.3","","33.3","","0.0","","0.0","","0.0","T","0.0","T","48","","","","",""
"2009-01-29","2009","01","29","†","-1.5","","-17.0","","-9.3","","27.3","","0.0","","0.0","","4.0","","4.0","","49","","","","",""
"2009-01-30","2009","01","30","†","-1.0","","-12.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"2009-01-31","2009","01","31","†","-4.5","","-12.0","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","52","","","","",""
"2009-02-01","2009","02","01","†","-2.0","","-16.5","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"2009-02-02","2009","02","02","†","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","2.4","","2.4","","48","","","","",""
"2009-02-03","2009","02","03","†","-12.0","","-19.5","","-15.8","","33.8","","0.0","","0.0","","1.0","","1.0","","51","","","","",""
"2009-02-04","2009","02","04","†","-20.0","","-30.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"2009-02-05","2009","02","05","†","-15.0","","-28.5","","-21.8","","39.8","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"2009-02-06","2009","02","06","†","-9.5","","-27.0","","-18.3","","36.3","","0.0","","0.0","","8.2","","8.2","","47","","","","",""
"2009-02-07","2009","02","07","†","-13.5","","-15.0","","-14.3","","32.3","","0.0","","0.0","","11.2","","11.2","","55","","","","",""
"2009-02-08","2009","02","08","†","-13.5","","-23.0","","-18.3","","36.3","","0.0","","0.0","","0.4","","0.4","","68","","","","",""
"2009-02-09","2009","02","09","†","-14.5","","-27.5","","-21.0","","39.0","","0.0","","0.0","","0.6","","0.6","","66","","","","",""
"2009-02-10","2009","02","10","†","-16.5","","-27.5","","-22.0","","40.0","","0.0","","0.0","","1.8","","1.8","","67","","","","",""
"2009-02-11","2009","02","11","†","-16.0","","-31.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","66","","","","",""
"2009-02-12","2009","02","12","†","-19.5","","-34.0","","-26.8","","44.8","","0.0","","0.0","","0.0","","0.0","","64","","","","",""
"2009-02-13","2009","02","13","†","-15.0","","-31.5","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"2009-02-14","2009","02","14","†","-15.0","","-31.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","64","","","","",""
"2009-02-15","2009","02","15","†","-13.5","","-26.5","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","63","","","","",""
"2009-02-16","2009","02","16","†","-6.0","","-22.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","62","","","","",""
"2009-02-17","2009","02","17","†","-7.5","","-18.0","","-12.8","","30.8","","0.0","","0.0","","2.0","","2.0","","62","","","","",""
"2009-02-18","2009","02","18","†","-4.0","","-17.5","","-10.8","","28.8","","0.0","","0.0","","0.8","","0.8","","62","","","","",""
"2009-02-19","2009","02","19","†","-3.5","","-18.0","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","62","","","","",""
"2009-02-20","2009","02","20","†","-3.5","","-13.5","","-8.5","","26.5","","0.0","","0.0","","10.0","","10.0","","61","","","","",""
"2009-02-21","2009","02","21","†","-5.0","","-8.5","","-6.8","","24.8","","0.0","","0.0","","3.0","","3.0","","72","","","","",""
"2009-02-22","2009","02","22","†","-10.0","","-21.5","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","72","","","","",""
"2009-02-23","2009","02","23","†","-13.0","","-31.0","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"2009-02-24","2009","02","24","†","-9.0","","-26.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-02-25","2009","02","25","†","-8.5","","-19.0","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","66","","","","",""
"2009-02-26","2009","02","26","†","-6.5","","-19.0","","-12.8","","30.8","","0.0","","0.0","","1.8","","1.8","","67","","","","",""
"2009-02-27","2009","02","27","†","-8.0","","-16.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-02-28","2009","02","28","†","-7.5","","-25.0","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","66","","","","",""
"2009-03-01","2009","03","01","†","-9.0","","-20.5","","-14.8","","32.8","","0.0","","0.0","","2.2","","2.2","","66","","","","",""
"2009-03-02","2009","03","02","†","-11.0","","-15.5","","-13.3","","31.3","","0.0","","0.0","","3.2","","3.2","","67","","","","",""
"2009-03-03","2009","03","03","†","-8.0","","-26.5","","-17.3","","35.3","","0.0","","0.0","","0.6","","0.6","","70","","","","",""
"2009-03-04","2009","03","04","†","-7.5","","-21.0","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"2009-03-05","2009","03","05","†","-1.5","","-22.0","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-03-06","2009","03","06","†","0.5","","-8.0","","-3.8","","21.8","","0.0","","0.0","","1.5","","1.5","","67","","","","",""
"2009-03-07","2009","03","07","†","-11.0","","-15.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"2009-03-08","2009","03","08","†","-12.0","","-28.5","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-03-09","2009","03","09","†","-11.5","","-31.0","","-21.3","","39.3","","0.0","","0.0","","0.2","","0.2","","68","","","","",""
"2009-03-10","2009","03","10","†","-4.5","","-19.0","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-03-11","2009","03","11","†","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-03-12","2009","03","12","†","-6.0","","-13.5","","-9.8","","27.8","","0.0","","0.0","","11.8","","11.8","","67","","","","",""
"2009-03-13","2009","03","13","†","-3.5","","-11.0","","-7.3","","25.3","","0.0","","0.0","","0.4","","0.4","","76","","","","",""
"2009-03-14","2009","03","14","†","-4.0","","-14.0","","-9.0","","27.0","","0.0","","0.0","","0.8","","0.8","","75","","","","",""
"2009-03-15","2009","03","15","†","-13.0","","-17.5","","-15.3","","33.3","","0.0","","0.0","","0.2","","0.2","","76","","","","",""
"2009-03-16","2009","03","16","†","-6.0","","-18.5","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","75","","","","",""
"2009-03-17","2009","03","17","†","-4.0","","-17.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"2009-03-18","2009","03","18","†","-5.0","","-23.0","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"2009-03-19","2009","03","19","†","-1.0","","-20.0","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","72","","","","",""
"2009-03-20","2009","03","20","†","-6.0","","-14.5","","-10.3","","28.3","","0.0","","0.0","","1.2","","1.2","","71","","","","",""
"2009-03-21","2009","03","21","†","-5.5","","-15.5","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","72","","","","",""
"2009-03-22","2009","03","22","†","-1.0","","-26.0","","-13.5","","31.5","","0.0","","0.0","","0.0","T","0.0","T","71","","","","",""
"2009-03-23","2009","03","23","†","0.5","","-16.0","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","71","","","","",""
"2009-03-24","2009","03","24","†","4.5","","-8.0","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"2009-03-25","2009","03","25","†","4.0","","-13.5","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"2009-03-26","2009","03","26","†","6.0","","-2.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"2009-03-27","2009","03","27","†","3.5","","-8.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"2009-03-28","2009","03","28","†","4.0","","-7.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","67","","","","",""
"2009-03-29","2009","03","29","†","1.5","","-9.0","","-3.8","","21.8","","0.0","","0.0","","0.2","","0.2","","66","","","","",""
"2009-03-30","2009","03","30","†","2.5","","-4.0","","-0.8","","18.8","","0.0","","0.0","","0.2","","0.2","","67","","","","",""
"2009-03-31","2009","03","31","†","3.0","","-6.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"2009-04-01","2009","04","01","†","1.0","","-12.0","","-5.5","","23.5","","0.0","","0.0","","0.2","","0.2","","65","","","","",""
"2009-04-02","2009","04","02","†","-0.5","","-13.5","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"2009-04-03","2009","04","03","†","0.5","","-21.0","","-10.3","","28.3","","0.0","","0.0","","0.4","","0.4","","65","","","","",""
"2009-04-04","2009","04","04","†","2.5","","-5.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"2009-04-05","2009","04","05","†","7.5","","-4.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"2009-04-06","2009","04","06","†","7.0","","-4.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","63","","","","",""
"2009-04-07","2009","04","07","†","5.5","","-11.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","62","","","","",""
"2009-04-08","2009","04","08","†","7.0","","-2.5","","2.3","","15.7","","0.0","","0.0","","0.6","","0.6","","61","","","","",""
"2009-04-09","2009","04","09","†","5.5","","-7.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"2009-04-10","2009","04","10","†","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"2009-04-11","2009","04","11","†","7.5","","-2.0","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"2009-04-12","2009","04","12","†","7.0","","-3.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"2009-04-13","2009","04","13","†","9.0","","-9.5","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"2009-04-14","2009","04","14","†","7.0","","-10.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"2009-04-15","2009","04","15","†","6.0","","-5.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"2009-04-16","2009","04","16","†","10.5","","-4.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"2009-04-17","2009","04","17","†","5.5","","-3.0","","1.3","","16.7","","0.0","","0.6","","0.8","","1.4","","44","","","","",""
"2009-04-18","2009","04","18","†","9.5","","-3.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"2009-04-19","2009","04","19","†","8.0","","-4.5","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","43","","","","",""
"2009-04-20","2009","04","20","†","8.0","","-8.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"2009-04-21","2009","04","21","†","5.0","","-2.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"2009-04-22","2009","04","22","†","8.5","","-4.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"2009-04-23","2009","04","23","†","12.5","","-6.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"2009-04-24","2009","04","24","†","9.0","","-1.5","","3.8","","14.2","","0.0","","0.0","","3.2","","3.2","","39","","","","",""
"2009-04-25","2009","04","25","†","9.0","","-5.0","","2.0","","16.0","","0.0","","0.0","","0.0","T","0.0","T","37","","","","",""
"2009-04-26","2009","04","26","†","13.5","","-6.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"2009-04-27","2009","04","27","†","18.0","","-4.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2009-04-28","2009","04","28","†","20.0","","-3.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"2009-04-29","2009","04","29","†","20.5","","-2.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"2009-04-30","2009","04","30","†","21.0","","-3.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2009-05-01","2009","05","01","†","22.0","","-3.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"2009-05-02","2009","05","02","†","22.0","","-3.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2009-05-03","2009","05","03","†","21.0","","-2.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"2009-05-04","2009","05","04","†","17.5","","-1.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2009-05-05","2009","05","05","†","18.5","","0.0","","9.3","","8.7","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"2009-05-06","2009","05","06","†","17.0","","-0.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2009-05-07","2009","05","07","†","11.0","","3.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2009-05-08","2009","05","08","†","13.0","","-1.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2009-05-09","2009","05","09","†","13.5","","-1.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2009-05-10","2009","05","10","†","12.0","","-4.5","","3.8","","14.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"2009-05-11","2009","05","11","†","10.0","","1.0","","5.5","","12.5","","0.0","","1.2","","1.0","","2.2","","0","","","","",""
"2009-05-12","2009","05","12","†","9.5","","-1.0","","4.3","","13.7","","0.0","","3.2","","1.0","","4.2","","1","","","","",""
"2009-05-13","2009","05","13","†","10.0","","-2.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2009-05-14","2009","05","14","†","11.0","","-3.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2009-05-15","2009","05","15","†","9.5","","-1.0","","4.3","","13.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
