"Station Name","IQALUIT CLIMATE"
"Province","NUNAVUT"
"Latitude","63.75"
"Longitude","-68.54"
"Elevation","33.50"
"Climate Identifier","2402592"
"WMO Identifier","71321"
"TC Identifier","XFB"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-01-01","2013","01","01","†","-22.0","","-27.8","","-24.9","","42.9","","0.0","","","M","","M","0.0","","22","","34","","33",""
"2013-01-02","2013","01","02","†","-24.1","","-27.7","","-25.9","","43.9","","0.0","","","M","","M","0.0","","21","","34","","48",""
"2013-01-03","2013","01","03","†","-26.0","","-30.2","","-28.1","","46.1","","0.0","","","M","","M","0.0","","21","","35","","46",""
"2013-01-04","2013","01","04","†","-28.1","","-32.8","","-30.5","","48.5","","0.0","","","M","","M","0.0","","21","","34","","43",""
"2013-01-05","2013","01","05","†","-29.5","","-33.4","","-31.5","","49.5","","0.0","","","M","","M","0.0","","21","","1","","41",""
"2013-01-06","2013","01","06","†","-29.9","","-35.0","","-32.5","","50.5","","0.0","","","M","","M","0.0","","21","","31","","32",""
"2013-01-07","2013","01","07","†","-29.3","","-32.2","","-30.8","","48.8","","0.0","","","M","","M","0.0","","21","","32","","33",""
"2013-01-08","2013","01","08","†","-28.6","","-33.6","","-31.1","","49.1","","0.0","","","M","","M","0.0","","21","","","","<31",""
"2013-01-09","2013","01","09","†","-23.6","","-33.2","","-28.4","","46.4","","0.0","","","M","","M","0.2","","21","","","","<31",""
"2013-01-10","2013","01","10","†","-22.1","","-33.2","","-27.7","","45.7","","0.0","","","M","","M","0.0","","21","","","","<31",""
"2013-01-11","2013","01","11","†","-29.0","","-35.9","","-32.5","","50.5","","0.0","","","M","","M","0.0","","21","","","","<31",""
"2013-01-12","2013","01","12","†","-16.1","","-36.2","","-26.2","","44.2","","0.0","","","M","","M","1.2","","21","","","","<31",""
"2013-01-13","2013","01","13","†","-10.7","","-18.9","","-14.8","","32.8","","0.0","","","M","","M","0.4","","24","","","","<31",""
"2013-01-14","2013","01","14","†","-11.7","","-15.8","","-13.8","","31.8","","0.0","","","M","","M","0.0","","24","","","","<31",""
"2013-01-15","2013","01","15","†","-12.2","","-26.0","","-19.1","","37.1","","0.0","","","M","","M","0.6","","23","","34","","37",""
"2013-01-16","2013","01","16","†","-25.6","","-36.0","","-30.8","","48.8","","0.0","","","M","","M","0.0","","22","","","","<31",""
"2013-01-17","2013","01","17","†","-22.7","","-35.1","","-28.9","","46.9","","0.0","","","M","","M","1.2","","22","","","","<31",""
"2013-01-18","2013","01","18","†","-22.5","","-26.7","","-24.6","","42.6","","0.0","","","M","","M","1.2","","23","","34","","61",""
"2013-01-19","2013","01","19","†","-21.3","","-26.9","","-24.1","","42.1","","0.0","","","M","","M","0.6","","21","","34","","76",""
"2013-01-20","2013","01","20","†","-22.0","","-32.3","","-27.2","","45.2","","0.0","","","M","","M","0.0","","21","","34","","37",""
"2013-01-21","2013","01","21","†","-29.6","","-33.6","","-31.6","","49.6","","0.0","","","M","","M","0.0","","21","","32","","65",""
"2013-01-22","2013","01","22","†","-22.0","","-29.7","","-25.9","","43.9","","0.0","","","M","","M","0.2","","21","","35","","74",""
"2013-01-23","2013","01","23","†","-17.6","","-22.1","","-19.9","","37.9","","0.0","","","M","","M","0.4","","21","","33","","67",""
"2013-01-24","2013","01","24","†","-15.4","","-23.2","","-19.3","","37.3","","0.0","","","M","","M","0.5","","22","","35","","61",""
"2013-01-25","2013","01","25","†","-14.9","","-23.6","","-19.3","","37.3","","0.0","","","M","","M","0.2","","21","","31","","39",""
"2013-01-26","2013","01","26","†","-17.8","","-24.3","","-21.1","","39.1","","0.0","","","M","","M","0.0","","21","","1","","46",""
"2013-01-27","2013","01","27","†","-23.9","","-27.1","","-25.5","","43.5","","0.0","","","M","","M","0.0","","21","","35","","59",""
"2013-01-28","2013","01","28","†","-20.2","","-27.9","","-24.1","","42.1","","0.0","","","M","","M","0.0","","21","","35","","50",""
"2013-01-29","2013","01","29","†","-22.8","","-27.3","","-25.1","","43.1","","0.0","","","M","","M","0.0","","21","","34","","37",""
"2013-01-30","2013","01","30","†","-18.1","","-23.8","","-21.0","","39.0","","0.0","","","M","","M","0.2","","22","","","","<31",""
"2013-01-31","2013","01","31","†","-9.8","","-23.8","","-16.8","","34.8","","0.0","","","M","","M","0.6","","22","","","","<31",""
"2013-02-01","2013","02","01","†","-9.3","","-20.3","","-14.8","","32.8","","0.0","","","M","","M","1.5","","22","","32","","87",""
"2013-02-02","2013","02","02","†","-20.0","","-24.4","","-22.2","","40.2","","0.0","","","M","","M","0.4","","21","","31","","72",""
"2013-02-03","2013","02","03","†","-24.1","","-30.5","","-27.3","","45.3","","0.0","","","M","","M","0.4","","21","","33","","48",""
"2013-02-04","2013","02","04","†","-26.6","","-32.8","","-29.7","","47.7","","0.0","","","M","","M","0.8","","21","","","","<31",""
"2013-02-05","2013","02","05","†","-17.4","","-27.9","","-22.7","","40.7","","0.0","","","M","","M","1.6","","21","","34","","74",""
"2013-02-06","2013","02","06","†","-12.3","","-23.6","","-18.0","","36.0","","0.0","","","M","","M","6.4","","22","","33","","56",""
"2013-02-07","2013","02","07","†","","M","-23.2","E","","M","","M","","M","","M","","M","","M","21","","","M","","M"
"2013-02-08","2013","02","08","†","","M","","M","","M","","M","","M","","M","","M","","M","21","","","","<31",""
"2013-02-09","2013","02","09","†","-22.7","","-30.2","","-26.5","","44.5","","0.0","","0.0","","","M","1.3","","21","","","","<31",""
"2013-02-10","2013","02","10","†","-23.0","","-33.2","","-28.1","","46.1","","0.0","","","M","","M","0.8","","22","","","","<31",""
