"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1993-01-01","1993","01","01","","-4.4","","-11.8","","-8.1","","26.1","","0.0","","0.0","","0.8","","0.8","","1","","","","",""
"1993-01-02","1993","01","02","","-2.4","","-7.0","","-4.7","","22.7","","0.0","","0.0","","0.4","","0.4","","0","","","","",""
"1993-01-03","1993","01","03","","6.4","","-2.4","","2.0","","16.0","","0.0","","3.0","","0.6","","3.6","","1","","","M","",""
"1993-01-04","1993","01","04","","11.7","","5.1","","8.4","","9.6","","0.0","","20.0","","0.0","","20.0","","0","","","","",""
"1993-01-05","1993","01","05","","8.6","","-3.0","","2.8","","15.2","","0.0","","5.0","","0.0","T","5.0","","0","","","","",""
"1993-01-06","1993","01","06","","0.2","","-3.2","","-1.5","","19.5","","0.0","","0.0","","0.4","","0.4","","0","","","M","",""
"1993-01-07","1993","01","07","","1.0","","-3.4","","-1.2","","19.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","M","",""
"1993-01-08","1993","01","08","","-2.0","","-8.9","","-5.5","","23.5","","0.0","","0.0","","0.4","","0.4","","0","T","","M","",""
"1993-01-09","1993","01","09","","-7.2","","-12.9","","-10.1","","28.1","","0.0","","0.0","","0.0","","0.0","","0","","","M","",""
"1993-01-10","1993","01","10","","-0.9","","-13.5","","-7.2","","25.2","","0.0","","0.0","","5.8","","5.8","","0","T","","M","",""
"1993-01-11","1993","01","11","","-4.3","","-9.8","","-7.1","","25.1","","0.0","","0.0","","0.0","T","0.0","T","5","","","M","",""
"1993-01-12","1993","01","12","","-3.0","","-4.3","","-3.7","","21.7","","0.0","","0.0","","0.0","T","0.0","T","5","","","M","",""
"1993-01-13","1993","01","13","","-4.2","","-8.4","","-6.3","","24.3","","0.0","","0.4","","11.2","","11.6","","10","","","M","",""
