"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1999-01-01","1999","01","01","","-9.6","","-17.9","","-13.8","","31.8","","0.0","","0.0","","0.0","T","0.0","T","1","","34","","52",""
"1999-01-02","1999","01","02","","-9.5","","-18.5","","-14.0","","32.0","","0.0","","0.0","","23.0","","23.0","","1","","9","","50",""
"1999-01-03","1999","01","03","","1.0","","-10.7","","-4.9","","22.9","","0.0","","0.0","","37.4","","37.0","","26","","10","","78",""
"1999-01-04","1999","01","04","","-9.9","","-13.1","","-11.5","","29.5","","0.0","","0.0","","1.2","","1.2","","26","","26","E","50","E"
"1999-01-05","1999","01","05","","-7.2","","-14.3","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","26","","25","E","46","E"
"1999-01-06","1999","01","06","","-3.9","","-13.0","","-8.5","","26.5","","0.0","","0.0","","4.6","","4.4","","26","","28","E","41","E"
"1999-01-07","1999","01","07","","-9.1","","-14.2","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","30","","26","E","41","E"
"1999-01-08","1999","01","08","","-7.2","","-20.8","","-14.0","","32.0","","0.0","","0.0","","5.4","","5.4","","23","","","","<31",""
"1999-01-09","1999","01","09","","-5.0","","-18.7","","-11.9","","29.9","","0.0","","0.0","","3.0","","3.0","","32","","","","<31",""
"1999-01-10","1999","01","10","","-8.7","","-26.0","","-17.4","","35.4","","0.0","","0.0","","0.3","","0.0","T","30","","20","E","63","E"
"1999-01-11","1999","01","11","","-10.9","","-18.2","","-14.6","","32.6","","0.0","","0.0","","6.0","","4.0","","33","","","","<31",""
"1999-01-12","1999","01","12","","-4.5","","-11.7","","-8.1","","26.1","","0.0","","0.0","","13.8","","10.0","","35","","","","<31",""
"1999-01-13","1999","01","13","","-10.8","","-25.0","","-17.9","","35.9","","0.0","","0.0","","8.0","","4.6","","46","","","","<31",""
"1999-01-14","1999","01","14","","-11.6","","-27.0","","-19.3","","37.3","","0.0","","0.0","","7.0","","6.0","","44","","","","<31",""
"1999-01-15","1999","01","15","","-8.1","","-15.9","","-12.0","","30.0","","0.0","","0.0","","10.8","","10.8","","52","","","","<31",""
"1999-01-16","1999","01","16","","2.3","","-14.5","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","57","","26","E","48","E"
"1999-01-17","1999","01","17","","2.8","","-5.9","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"1999-01-18","1999","01","18","","4.5","","0.4","","2.5","","15.5","","0.0","","7.6","","0.8","","8.4","","39","","23","E","37","E"
"1999-01-19","1999","01","19","","1.4","","-0.9","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","34","","14","","52",""
"1999-01-20","1999","01","20","","1.8","","-7.7","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","30","","27","","37",""
"1999-01-21","1999","01","21","","3.9","","-8.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"1999-01-22","1999","01","22","","2.7","","-1.4","","0.7","","17.3","","0.0","","6.4","","0.2","","6.6","","27","","15","E","44","E"
"1999-01-23","1999","01","23","","8.6","","2.6","","5.6","","12.4","","0.0","","11.8","","0.0","","11.8","","24","","","","<31",""
"1999-01-24","1999","01","24","","6.8","","-1.0","","2.9","","15.1","","0.0","","0.4","","0.2","","0.6","","19","","26","E","44","E"
"1999-01-25","1999","01","25","","-0.6","","-6.0","","-3.3","","21.3","","0.0","","0.0","","0.8","","0.8","","17","","","","<31",""
"1999-01-26","1999","01","26","","0.9","","-5.9","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","16","","27","E","33","E"
"1999-01-27","1999","01","27","","-0.5","","-10.0","","-5.3","","23.3","","0.0","","0.4","","0.0","T","0.4","","12","","9","E","39","E"
"1999-01-28","1999","01","28","","-2.4","","-13.4","","-7.9","","25.9","","0.0","","1.8","","0.4","","2.2","","20","","","","<31",""
"1999-01-29","1999","01","29","","-2.1","","-13.9","","-8.0","","26.0","","0.0","","0.0","","1.8","","1.0","","21","","","","<31",""
"1999-01-30","1999","01","30","","-0.4","","-9.0","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","21","","36","E","32","E"
"1999-01-31","1999","01","31","","-2.8","","-11.7","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"1999-02-01","1999","02","01","","0.5","","-13.6","","-6.6","","24.6","","0.0","","0.8","","0.0","","0.8","","20","","","","<31",""
"1999-02-02","1999","02","02","","4.2","","-0.6","","1.8","","16.2","","0.0","","4.6","","0.0","T","4.6","","19","","28","E","41","E"
"1999-02-03","1999","02","03","","5.5","","-1.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"1999-02-04","1999","02","04","","4.0","","-5.3","","-0.7","","18.7","","0.0","","1.6","","0.0","T","1.6","","10","","30","E","61","E"
"1999-02-05","1999","02","05","","-1.9","","-7.7","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"1999-02-06","1999","02","06","","3.0","","-2.2","","0.4","","17.6","","0.0","","0.0","","1.2","","1.2","","11","","","","<31",""
"1999-02-07","1999","02","07","","0.2","","-6.9","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","10","","9","E","35","E"
"1999-02-08","1999","02","08","","-0.6","","-9.9","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1999-02-09","1999","02","09","","7.4","","-0.6","","3.4","","14.6","","0.0","","0.0","","0.0","T","0.0","T","8","","32","E","52","E"
"1999-02-10","1999","02","10","","3.4","","-2.7","","0.4","","17.6","","0.0","","0.0","","0.0","T","0.0","T","8","","32","E","37","E"
"1999-02-11","1999","02","11","","5.2","","-1.4","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"1999-02-12","1999","02","12","","13.0","","-5.6","","3.7","","14.3","","0.0","","2.8","","5.6","","7.6","","0","T","27","E","56","E"
