"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1997-01-01","1997","01","01","","-1.8","","-17.2","","-9.5","","27.5","","0.0","","0.4","","3.2","","3.6","","13","","","","<31",""
"1997-01-02","1997","01","02","","2.3","","-2.1","","0.1","","17.9","","0.0","","1.2","","0.0","T","1.2","","14","","","","<31",""
"1997-01-03","1997","01","03","","3.5","","1.4","","2.5","","15.5","","0.0","","0.0","T","0.0","","0.0","T","6","","","","<31",""
"1997-01-04","1997","01","04","","3.4","","0.6","","2.0","","16.0","","0.0","","2.4","","0.0","","2.4","","5","","11","E","48","E"
"1997-01-05","1997","01","05","","10.3","","-1.2","","4.6","","13.4","","0.0","","4.6","","0.0","T","4.6","","0","T","24","","74",""
"1997-01-06","1997","01","06","","-0.9","","-3.9","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","26","","57",""
"1997-01-07","1997","01","07","","-3.7","","-9.6","","-6.7","","24.7","","0.0","","0.0","","1.0","","1.0","","1","","31","","52",""
"1997-01-08","1997","01","08","","-4.2","","-12.9","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","1","","","","<31",""
"1997-01-09","1997","01","09","","0.3","","-14.0","","-6.9","","24.9","","0.0","","0.0","","19.4","","18.0","","1","","8","E","61","E"
"1997-01-10","1997","01","10","","-1.2","","-10.3","","-5.8","","23.8","","0.0","","0.0","","2.1","","1.9","","15","","","","<31",""
"1997-01-11","1997","01","11","","-6.8","","-11.1","","-9.0","","27.0","","0.0","","0.0","","0.4","","0.4","","15","","27","","44",""
"1997-01-12","1997","01","12","","-5.4","","-10.2","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","10","","25","","56",""
"1997-01-13","1997","01","13","","-4.1","","-8.0","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","6","","25","","33",""
"1997-01-14","1997","01","14","","-3.1","","-9.5","","-6.3","","24.3","","0.0","","0.0","","1.0","","0.8","","8","","23","E","44","E"
"1997-01-15","1997","01","15","","2.0","","-8.8","","-3.4","","21.4","","0.0","","0.8","","3.0","","3.3","","8","","16","E","46","E"
"1997-01-16","1997","01","16","","3.6","","-19.3","","-7.9","","25.9","","0.0","","0.0","","2.6","","2.6","","10","","21","E","74","E"
"1997-01-17","1997","01","17","","","M","","M","","M","","M","","M","0.0","","0.6","","0.6","","11","","","M","","M"
"1997-01-18","1997","01","18","","-16.0","","-25.7","","-20.9","","38.9","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1997-01-19","1997","01","19","","-6.5","","-18.4","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1997-01-20","1997","01","20","","0.1","","-10.4","","-5.2","","23.2","","0.0","","0.0","","1.0","","1.0","","6","","32","","43",""
"1997-01-21","1997","01","21","","0.2","","-18.6","","-9.2","","27.2","","0.0","","4.0","","0.0","","4.0","","7","","","","<31",""
"1997-01-22","1997","01","22","","6.6","","-2.2","","2.2","","15.8","","0.0","","1.2","","0.0","T","1.2","","6","","21","E","61","E"
"1997-01-23","1997","01","23","","-2.0","","-15.0","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","E","48","E"
"1997-01-24","1997","01","24","","0.5","","-15.0","","-7.3","","25.3","","0.0","","0.0","T","6.0","","6.0","","0","T","11","E","41","E"
"1997-01-25","1997","01","25","","2.4","","-13.0","","-5.3","","23.3","","0.0","","2.2","","0.4","","2.6","","8","","27","E","74","E"
"1997-01-26","1997","01","26","","-12.6","","-20.9","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"1997-01-27","1997","01","27","","-1.1","","-16.4","","-8.8","","26.8","","0.0","","0.0","","8.7","","7.9","","6","","8","E","37","E"
"1997-01-28","1997","01","28","","-3.0","","-12.0","","-7.5","","25.5","","0.0","","0.0","","1.5","","0.8","","13","","31","E","69","E"
"1997-01-29","1997","01","29","","-12.0","","-18.5","","-15.3","","33.3","","0.0","","0.0","","0.4","","0.4","","13","","","","<31",""
"1997-01-30","1997","01","30","","-8.5","","-16.9","","-12.7","","30.7","","0.0","","0.0","","2.0","","1.9","","14","","","","<31",""
"1997-01-31","1997","01","31","","1.0","","-9.9","","-4.5","","22.5","","0.0","","0.0","T","5.3","","5.3","","14","","","","<31",""
"1997-02-01","1997","02","01","","0.7","","-7.8","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"1997-02-02","1997","02","02","","1.0","","-3.2","","-1.1","","19.1","","0.0","","0.0","T","0.0","T","0.0","T","16","","","","<31",""
"1997-02-03","1997","02","03","","1.6","","-9.4","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","15","","","M","","M"
"1997-02-04","1997","02","04","","2.0","","-8.9","","-3.5","","21.5","","0.0","","12.0","","0.4","","12.4","","15","","10","E","56","E"
"1997-02-05","1997","02","05","","3.0","","-2.8","","0.1","","17.9","","0.0","","4.0","","4.0","","8.0","","10","","32","E","46","E"
"1997-02-06","1997","02","06","","-0.9","","-3.0","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
