"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-01-01","2006","01","01","","-0.8","","-6.7","","-3.8","","21.8","","0.0","","0.0","T","0.0","T","0.0","T","8","","","","<31",""
"2006-01-02","2006","01","02","","2.1","","-0.8","","0.7","","17.3","","0.0","","0.2","","0.0","T","0.2","","7","","8","E","33","E"
"2006-01-03","2006","01","03","","2.3","","0.0","","1.2","","16.8","","0.0","","0.0","T","0.0","","0.0","T","5","","9","E","32","E"
"2006-01-04","2006","01","04","","3.5","","0.0","","1.8","","16.2","","0.0","","5.0","","0.0","","5.0","","3","","","","<31",""
"2006-01-05","2006","01","05","","3.5","","-4.0","","-0.3","","18.3","","0.0","","4.0","","0.0","T","4.0","","1","","32","E","37","E"
"2006-01-06","2006","01","06","","-3.9","","-10.3","","-7.1","","25.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2006-01-07","2006","01","07","","-0.6","","-6.8","","-3.7","","21.7","","0.0","","0.0","","4.8","","3.6","","0","T","","","<31",""
"2006-01-08","2006","01","08","","2.4","","-10.2","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"2006-01-09","2006","01","09","","3.1","","-0.1","","1.5","","16.5","","0.0","","0.0","","0.6","","0.4","","3","","","","<31",""
"2006-01-10","2006","01","10","","3.7","","-1.9","","0.9","","17.1","","0.0","","0.0","T","0.0","","0.0","T","1","","","","<31",""
"2006-01-11","2006","01","11","","7.3","","0.9","","4.1","","13.9","","0.0","","1.0","","0.0","","1.0","","0","T","24","E","33","E"
"2006-01-12","2006","01","12","","8.6","","-1.1","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-01-13","2006","01","13","","10.0","","-2.2","","3.9","","14.1","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"2006-01-14","2006","01","14","","5.8","","-9.4","","-1.8","","19.8","","0.0","","2.0","","0.4","","2.4","","0","","35","E","70","E"
"2006-01-15","2006","01","15","","-9.1","","-14.0","","-11.6","","29.6","","0.0","","0.0","","0.0","","0.0","","0","T","34","E","44","E"
"2006-01-16","2006","01","16","","-4.8","","-15.4","","-10.1","","28.1","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2006-01-17","2006","01","17","","3.3","","-7.3","","-2.0","","20.0","","0.0","","18.6","","0.0","","18.6","","0","T","11","E","48","E"
"2006-01-18","2006","01","18","","4.9","","-3.3","","0.8","","17.2","","0.0","","7.2","","5.4","","12.2","","0","","26","E","56","E"
"2006-01-19","2006","01","19","","2.7","","-3.7","","-0.5","","18.5","","0.0","","0.0","","0.2","","0.2","","5","","25","E","37","E"
"2006-01-20","2006","01","20","","10.9","","0.2","","5.6","","12.4","","0.0","","1.8","","0.0","","1.8","","0","T","24","E","39","E"
"2006-01-21","2006","01","21","","0.5","","-5.7","","-2.6","","20.6","","0.0","","7.4","","4.2","","11.2","","0","T","33","E","54","E"
"2006-01-22","2006","01","22","","1.6","","-9.7","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"2006-01-23","2006","01","23","","3.6","","-3.1","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2006-01-24","2006","01","24","","4.4","","-4.0","","0.2","","17.8","","0.0","","0.2","","0.4","","0.6","","0","","24","E","44","E"
"2006-01-25","2006","01","25","","1.4","","-10.3","","-4.5","","22.5","","0.0","","0.0","","0.4","","0.4","","0","T","32","E","63","E"
"2006-01-26","2006","01","26","","-6.3","","-15.4","","-10.9","","28.9","","0.0","","0.0","","0.0","","0.0","","0","T","34","E","32","E"
"2006-01-27","2006","01","27","","6.8","","-11.3","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2006-01-28","2006","01","28","","10.0","","1.6","","5.8","","12.2","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"2006-01-29","2006","01","29","","3.7","","1.6","","2.7","","15.3","","0.0","","12.8","","0.0","","12.8","","0","","10","E","39","E"
"2006-01-30","2006","01","30","","8.6","","2.2","","5.4","","12.6","","0.0","","3.2","","0.0","","3.2","","0","","22","E","35","E"
"2006-01-31","2006","01","31","","2.6","","-1.6","","0.5","","17.5","","0.0","","0.0","","0.2","","0.2","","0","","30","E","35","E"
"2006-02-01","2006","02","01","","2.6","","-1.9","","0.4","","17.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2006-02-02","2006","02","02","","6.6","","-1.8","","2.4","","15.6","","0.0","","1.2","","0.0","","1.2","","0","","","","<31",""
"2006-02-03","2006","02","03","","4.7","","-1.0","","1.9","","16.1","","0.0","","12.6","","0.0","","12.6","","0","","","","<31",""
"2006-02-04","2006","02","04","","3.1","","-0.7","","1.2","","16.8","","0.0","","16.8","","1.4","","18.2","","0","","8","E","41","E"
"2006-02-05","2006","02","05","","2.7","","-7.7","","-2.5","","20.5","","0.0","","2.6","","6.2","","8.4","","0","","23","E","52","E"
"2006-02-06","2006","02","06","","-3.2","","-7.9","","-5.6","","23.6","","0.0","","0.0","","10.6","","7.4","","6","","25","E","57","E"
"2006-02-07","2006","02","07","","-2.1","","-7.5","","-4.8","","22.8","","0.0","","0.0","","0.2","","0.2","","17","","","","<31",""
"2006-02-08","2006","02","08","","-5.6","","-11.6","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"2006-02-09","2006","02","09","","-6.1","","-14.1","","-10.1","","28.1","","0.0","","0.0","","0.4","","0.2","","13","","","","<31",""
"2006-02-10","2006","02","10","","-3.7","","-13.1","","-8.4","","26.4","","0.0","","0.0","","0.6","","0.4","","13","","","","<31",""
"2006-02-11","2006","02","11","","-2.9","","-11.6","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"2006-02-12","2006","02","12","","-5.1","","-14.4","","-9.8","","27.8","","0.0","","0.0","","0.4","","0.2","","9","","","","<31",""
"2006-02-13","2006","02","13","","-1.8","","-7.1","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","8","","27","E","46","E"
"2006-02-14","2006","02","14","","2.5","","-5.1","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","8","","24","E","33","E"
"2006-02-15","2006","02","15","","6.7","","-1.1","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"2006-02-16","2006","02","16","","0.6","","-3.7","","-1.6","","19.6","","0.0","","15.2","","8.4","","23.2","","7","","11","E","37","E"
"2006-02-17","2006","02","17","","6.9","","-8.0","","-0.6","","18.6","","0.0","","7.4","","0.2","","7.6","","7","","30","E","74","E"
"2006-02-18","2006","02","18","","-7.9","","-15.3","","-11.6","","29.6","","0.0","","0.0","","0.4","","0.4","","6","","26","E","50","E"
"2006-02-19","2006","02","19","","-7.1","","-13.2","","-10.2","","28.2","","0.0","","0.0","","0.0","T","0.0","T","5","","25","E","46","E"
"2006-02-20","2006","02","20","","-3.5","","-10.5","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","5","","27","E","37","E"
"2006-02-21","2006","02","21","","1.4","","-8.5","","-3.6","","21.6","","0.0","","0.0","","0.2","","0.2","","4","","25","E","46","E"
"2006-02-22","2006","02","22","","5.8","","-7.4","","-0.8","","18.8","","0.0","","0.0","T","0.0","T","0.0","T","4","","","","<31",""
"2006-02-23","2006","02","23","","5.1","","-5.2","","-0.1","","18.1","","0.0","","0.0","","0.0","T","0.0","T","3","","29","E","57","E"
"2006-02-24","2006","02","24","","-0.9","","-8.5","","-4.7","","22.7","","0.0","","0.0","","0.2","","0.2","","0","T","33","E","57","E"
"2006-02-25","2006","02","25","","0.2","","-10.2","","-5.0","","23.0","","0.0","","0.0","","10.8","","8.6","","10","","32","E","63","E"
"2006-02-26","2006","02","26","","-7.8","","-15.9","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"2006-02-27","2006","02","27","","-4.9","","-17.7","","-11.3","","29.3","","0.0","","0.0","","2.2","","1.8","","8","","32","E","32","E"
"2006-02-28","2006","02","28","","-5.3","","-15.8","","-10.6","","28.6","","0.0","","0.0","","0.2","","0.2","","9","","28","E","41","E"
"2006-03-01","2006","03","01","","-1.3","","-11.9","","-6.6","","24.6","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"2006-03-02","2006","03","02","","-2.4","","-11.6","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","6","","35","E","32","E"
"2006-03-03","2006","03","03","","-5.1","","-11.6","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","6","","32","E","52","E"
"2006-03-04","2006","03","04","","0.4","","-6.6","","-3.1","","21.1","","0.0","","0.0","","0.0","T","0.0","T","5","","32","E","48","E"
"2006-03-05","2006","03","05","","2.7","","-5.3","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","4","","31","E","33","E"
"2006-03-06","2006","03","06","","0.4","","-7.0","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"2006-03-07","2006","03","07","","1.1","","-9.1","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2006-03-08","2006","03","08","","1.7","","-7.7","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2006-03-09","2006","03","09","","9.6","","1.4","","5.5","","12.5","","0.0","","16.6","","0.0","","16.6","","0","","","","<31",""
"2006-03-10","2006","03","10","","10.8","","-0.1","","5.4","","12.6","","0.0","","2.2","","0.0","","2.2","","0","","22","E","48","E"
"2006-03-11","2006","03","11","","10.3","","-3.0","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2006-03-12","2006","03","12","","15.9","","1.6","","8.8","","9.2","","0.0","","4.2","","0.0","","4.2","","0","","","","<31",""
"2006-03-13","2006","03","13","","11.8","","2.4","","7.1","","10.9","","0.0","","21.0","","0.0","","21.0","","0","","27","E","46","E"
"2006-03-14","2006","03","14","","5.2","","-1.8","","1.7","","16.3","","0.0","","0.0","","0.2","","0.2","","0","T","27","E","67","E"
"2006-03-15","2006","03","15","","3.3","","-2.2","","0.6","","17.4","","0.0","","0.0","","0.4","","0.4","","0","T","29","E","69","E"
"2006-03-16","2006","03","16","","2.7","","-4.5","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","0","","32","E","37","E"
