"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2003-01-01","2003","01","01","","0.4","","-8.7","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","","","2","E","32","E"
"2003-01-02","2003","01","02","","-5.8","","-11.2","","-8.5","","26.5","","0.0","","0.0","","4.8","","4.8","","","","7","E","32","E"
"2003-01-03","2003","01","03","","-0.9","","-7.2","","-4.1","","22.1","","0.0","","0.0","","11.2","","11.6","","","","","","<31",""
"2003-01-04","2003","01","04","","-1.9","","-4.7","","-3.3","","21.3","","0.0","","0.0","","0.6","","0.6","","","","","","<31",""
"2003-01-05","2003","01","05","","-2.5","","-5.8","","-4.2","","22.2","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-01-06","2003","01","06","","-1.7","","-13.6","","-7.7","","25.7","","0.0","","0.0","","3.0","","2.6","","","","32","E","41","E"
"2003-01-07","2003","01","07","","0.3","","-18.4","","-9.1","","27.1","","0.0","","0.0","T","3.4","","3.4","","","","24","E","41","E"
"2003-01-08","2003","01","08","","4.3","","0.3","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","28","E","52","E"
"2003-01-09","2003","01","09","","4.5","","-6.5","","-1.0","","19.0","","0.0","","0.0","","6.8","","6.8","","","","31","E","52","E"
"2003-01-10","2003","01","10","","-3.3","","-16.0","","-9.7","","27.7","","0.0","","0.0","","0.6","","0.6","","","","34","E","43","E"
"2003-01-11","2003","01","11","","-4.0","","-8.2","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","","","20","E","59","E"
"2003-01-12","2003","01","12","","-1.9","","-7.4","","-4.7","","22.7","","0.0","","0.0","","0.0","T","0.0","T","","","23","E","48","E"
"2003-01-13","2003","01","13","","-3.4","","-11.1","","-7.3","","25.3","","0.0","","0.0","","0.8","","0.8","","","","28","E","54","E"
"2003-01-14","2003","01","14","","-6.9","","-17.7","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-01-15","2003","01","15","","-4.3","","-11.8","","-8.1","","26.1","","0.0","","0.0","","0.8","","0.8","","","","","","<31",""
"2003-01-16","2003","01","16","","-5.5","","-13.3","","-9.4","","27.4","","0.0","","0.0","","0.6","","0.6","","","","","","<31",""
"2003-01-17","2003","01","17","","-7.4","","-19.2","","-13.3","","31.3","","0.0","","0.0","","0.0","T","0.0","T","","","34","E","44","E"
"2003-01-18","2003","01","18","","-6.5","","-18.8","","-12.7","","30.7","","0.0","","0.0","","0.0","T","0.0","T","","","21","E","41","E"
"2003-01-19","2003","01","19","","-6.2","","-11.2","","-8.7","","26.7","","0.0","","0.0","","0.0","T","0.0","T","","","23","E","56","E"
"2003-01-20","2003","01","20","","-9.3","","-13.9","","-11.6","","29.6","","0.0","","0.0","","2.4","","1.6","","","","30","E","59","E"
"2003-01-21","2003","01","21","","-12.1","","-20.4","","-16.3","","34.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-01-22","2003","01","22","","-14.9","","-22.3","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-01-23","2003","01","23","","-14.2","","-19.4","","-16.8","","34.8","","0.0","","0.0","","1.8","","1.8","","","","34","E","44","E"
"2003-01-24","2003","01","24","","-6.3","","-18.9","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","","","34","E","48","E"
"2003-01-25","2003","01","25","","-5.8","","-10.0","","-7.9","","25.9","","0.0","","0.0","","1.0","","1.0","","","","22","E","37","E"
"2003-01-26","2003","01","26","","-5.5","","-21.2","","-13.4","","31.4","","0.0","","0.0","","1.6","","1.8","","","","35","","37",""
"2003-01-27","2003","01","27","","-12.1","","-26.0","","-19.1","","37.1","","0.0","","0.0","","0.4","","0.4","","","","","","<31",""
"2003-01-28","2003","01","28","","-4.5","","-12.5","","-8.5","","26.5","","0.0","","0.0","","3.4","","2.1","","","","","","<31",""
"2003-01-29","2003","01","29","","-3.9","","-19.9","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","","","32","E","37","E"
"2003-01-30","2003","01","30","","-4.6","","-22.7","","-13.7","","31.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-01-31","2003","01","31","","-0.9","","-16.0","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-02-01","2003","02","01","","4.7","","-1.1","","1.8","","16.2","","0.0","","0.0","T","0.6","","0.6","","","","","","<31",""
"2003-02-02","2003","02","02","","2.6","","-3.7","","-0.6","","18.6","","0.0","","0.0","T","0.0","T","0.0","T","","","","","<31",""
"2003-02-03","2003","02","03","","0.3","","-5.4","","-2.6","","20.6","","0.0","","5.4","","0.0","T","5.4","","","","","","<31",""
"2003-02-04","2003","02","04","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.4","","6.2","","6.6","","","","25","E","72","E"
"2003-02-05","2003","02","05","","-6.6","","-11.2","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","","","30","E","46","E"
"2003-02-06","2003","02","06","","-1.3","","-9.6","","-5.5","","23.5","","0.0","","0.0","","0.0","T","0.0","T","","","21","E","33","E"
"2003-02-07","2003","02","07","","-5.6","","-12.9","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-02-08","2003","02","08","","-3.9","","-10.7","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","","","24","E","59","E"
"2003-02-09","2003","02","09","","-3.8","","-9.8","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","","","28","E","56","E"
"2003-02-10","2003","02","10","","-1.2","","-19.8","","-10.5","","28.5","","0.0","","0.0","","1.2","","0.6","","","","34","E","63","E"
"2003-02-11","2003","02","11","","-7.0","","-24.4","","-15.7","","33.7","","0.0","","0.0","","0.2","","0.2","","","","21","E","37","E"
"2003-02-12","2003","02","12","","-7.4","","-16.0","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","","","30","E","56","E"
"2003-02-13","2003","02","13","","-10.8","","-17.8","","-14.3","","32.3","","0.0","","0.0","","2.8","","2.4","","","","","","<31",""
"2003-02-14","2003","02","14","","-8.1","","-16.4","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-02-15","2003","02","15","","-12.9","","-20.6","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-02-16","2003","02","16","","-14.8","","-21.0","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-02-17","2003","02","17","","-6.7","","-15.5","","-11.1","","29.1","","0.0","","0.0","","0.6","","0.4","","","","","","<31",""
"2003-02-18","2003","02","18","","-1.9","","-7.9","","-4.9","","22.9","","0.0","","0.0","","2.6","","2.0","","","","","","<31",""
"2003-02-19","2003","02","19","","3.8","","-5.6","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","","","21","E","37","E"
"2003-02-20","2003","02","20","","6.4","","-11.7","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","","","22","E","41","E"
"2003-02-21","2003","02","21","","5.8","","-3.9","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-02-22","2003","02","22","","2.1","","-5.6","","-1.8","","19.8","","0.0","","8.4","","9.8","","22.0","","","","1","","37",""
"2003-02-23","2003","02","23","","-3.8","","-14.7","","-9.3","","27.3","","0.0","","0.0","T","5.2","","5.2","","","","31","","65",""
"2003-02-24","2003","02","24","","-8.5","","-18.1","","-13.3","","31.3","","0.0","","0.0","","1.8","","1.8","","","","","","<31",""
"2003-02-25","2003","02","25","","-7.9","","-22.5","","-15.2","","33.2","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-02-26","2003","02","26","","-5.0","","-25.4","","-15.2","","33.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-02-27","2003","02","27","","-1.8","","-19.5","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-02-28","2003","02","28","","0.2","","-14.0","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-01","2003","03","01","","0.9","","-14.2","","-6.7","","24.7","","0.0","","0.0","","0.4","","0.4","","","","","","<31",""
"2003-03-02","2003","03","02","","2.5","","-20.7","","-9.1","","27.1","","0.0","","0.0","","3.4","","3.4","","","","33","E","63","E"
"2003-03-03","2003","03","03","","-14.2","","-25.6","","-19.9","","37.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-04","2003","03","04","","2.0","","-15.3","","-6.7","","24.7","","0.0","","0.0","","2.0","","2.0","","","","","","<31",""
"2003-03-05","2003","03","05","","-3.4","","-11.8","","-7.6","","25.6","","0.0","","0.0","","15.8","","15.8","","","","33","E","46","E"
"2003-03-06","2003","03","06","","-4.9","","-18.6","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-07","2003","03","07","","-1.3","","-21.5","","-11.4","","29.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-03-08","2003","03","08","","1.9","","-6.8","","-2.5","","20.5","","0.0","","0.0","","6.4","","6.4","","","","33","","59",""
"2003-03-09","2003","03","09","","-6.8","","-14.3","","-10.6","","28.6","","0.0","","0.0","","0.0","T","0.0","T","","","32","","56",""
"2003-03-10","2003","03","10","","-9.9","","-17.5","","-13.7","","31.7","","0.0","","0.0","","0.0","T","0.0","T","","","26","","46",""
"2003-03-11","2003","03","11","","2.3","","-16.2","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","","22","E","37","E"
"2003-03-12","2003","03","12","","2.5","","-9.6","","-3.6","","21.6","","0.0","","0.0","","0.2","","0.2","","","","34","E","32","E"
"2003-03-13","2003","03","13","","-2.6","","-9.4","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-14","2003","03","14","","-1.2","","-10.9","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"2003-03-15","2003","03","15","","4.8","","-8.4","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-16","2003","03","16","","13.1","","-5.7","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-17","2003","03","17","","18.3","","-0.4","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-18","2003","03","18","","9.0","","-1.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-19","2003","03","19","","5.6","","-2.1","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","11","E","41","E"
"2003-03-20","2003","03","20","","5.0","","2.0","","3.5","","14.5","","0.0","","14.4","","0.0","","14.4","","","","","","<31",""
"2003-03-21","2003","03","21","","5.7","","2.0","","3.9","","14.1","","0.0","","5.2","","0.0","","5.2","","","","","","<31",""
"2003-03-22","2003","03","22","","7.2","","-0.8","","3.2","","14.8","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"2003-03-23","2003","03","23","","10.1","","1.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2003-03-24","2003","03","24","","12.0","","-1.1","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","","","","14","E","33","E"
