"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","615HMAK"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2011-01-01","2011","01","01","","11.4","","-0.4","","5.5","","12.5","","0.0","","10.2","","0.0","","10.2","","0","","27","E","39","E"
"2011-01-02","2011","01","02","","-0.4","","-5.5","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","0","","25","E","35","E"
"2011-01-03","2011","01","03","","-0.5","","-5.9","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2011-01-04","2011","01","04","","1.0","","-3.6","","-1.3","","19.3","","0.0","","0.0","","1.8","","1.6","","1","","","","<31",""
"2011-01-05","2011","01","05","","-0.9","","-8.6","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","1","","","","<31",""
"2011-01-06","2011","01","06","","-3.0","","-9.3","","-6.2","","24.2","","0.0","","0.0","","7.4","","5.2","","1","","","","<31",""
"2011-01-07","2011","01","07","","-5.5","","-10.7","","-8.1","","26.1","","0.0","","0.0","","1.6","","1.0","","9","","","","<31",""
"2011-01-08","2011","01","08","","-4.8","","-10.0","","-7.4","","25.4","","0.0","","0.0","","8.8","","4.6","","13","","","","<31",""
"2011-01-09","2011","01","09","","-5.3","","-10.7","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","14","","33","E","41","E"
"2011-01-10","2011","01","10","","-4.0","","-11.8","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","11","","33","E","37","E"
"2011-01-11","2011","01","11","","-4.4","","-11.8","","-8.1","","26.1","","0.0","","0.0","","3.4","","2.4","","8","","3","E","35","E"
"2011-01-12","2011","01","12","","-7.7","","-12.7","","-10.2","","28.2","","0.0","","0.0","","4.0","","3.4","","17","","34","E","48","E"
"2011-01-13","2011","01","13","","-7.1","","-13.3","","-10.2","","28.2","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"2011-01-14","2011","01","14","","-2.7","","-13.2","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
